ID,COUNTRY,ISO,ADMIN_LEVEL_NAME,PCODE,REGION,LOG_TYPE,CATEGORY,MEASURE,TARGETED_POP_GROUP,NON_COMPLIANCE,DATE_IMPLEMENTED
1385,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Not applicable,08/03/2020
172,Malaysia,MYS,,,Asia,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,Refusal to enter the country,11/03/2020
296,Malaysia,MYS,,,Asia,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,11/03/2020
1386,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Refusal to enter the country,12/03/2020
1387,Malaysia,MYS,Sarawak,,Asia,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,12/03/2020
299,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,13/03/2020
1359,Malaysia,MYS,,,Asia,Introduction / extension of measures,Public health measures,General recommendations,Yes,Not available,13/03/2020
1389,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Border checks,Yes,Not applicable,15/03/2020
1378,Malaysia,MYS,,,Asia,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,16/03/2020
1388,Malaysia,MYS,,,Asia,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not available,16/03/2020
1362,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Surveillance and monitoring,No,Arrest/Detention,17/03/2020
1363,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Refusal to enter the country,17/03/2020
1364,Malaysia,MYS,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Legal action,17/03/2020
1361,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Surveillance and monitoring,No,Arrest/Detention,18/03/2020
1365,Malaysia,MYS,,,Asia,Introduction / extension of measures,Lockdown,Partial lockdown,No,Up to detention,18/03/2020
1367,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Refusal to enter the country,18/03/2020
1368,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Additional health/documents requirements upon arrival,Yes,Refusal to enter the country,18/03/2020
1369,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Additional health/documents requirements upon arrival,Yes,Refusal to enter the country,18/03/2020
1370,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,Yes,Other (add in comments),18/03/2020
1371,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Refusal to enter the country,18/03/2020
1372,Malaysia,MYS,,,Asia,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,Yes,Not available,18/03/2020
1373,Malaysia,MYS,East Malaysia: Sarawak,,Asia,Introduction / extension of measures,Lockdown,Partial lockdown,Yes,Arrest/Detention,18/03/2020
1374,Malaysia,MYS,East Malaysia: Sarawak,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Arrest/Detention,18/03/2020
1375,Malaysia,MYS,Sabah,,Asia,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not available,18/03/2020
1376,Malaysia,MYS,Sabah,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Refusal to enter the country,18/03/2020
1377,Malaysia,MYS,,,Asia,Introduction / extension of measures,Social distancing,Schools closure,Yes,Not applicable,18/03/2020
1379,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Not available,18/03/2020
1390,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Not available,18/03/2020
1360,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Surveillance and monitoring,Yes,Arrest/Detention,21/03/2020
1382,Malaysia,MYS,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,22/03/2020
1383,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Surveillance and monitoring,Yes,Arrest/Detention,22/03/2020
1384,Malaysia,MYS,,,Asia,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,22/03/2020
2592,Malaysia,MYS,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,23/03/2020
2594,Malaysia,MYS,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,23/03/2020
2595,Malaysia,MYS,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,23/03/2020
1380,Malaysia,MYS,Sarawak,,Asia,Introduction / extension of measures,Lockdown,Partial lockdown,Yes,Not available,24/03/2020
1381,Malaysia,MYS,Sarawak,,Asia,Introduction / extension of measures,Public health measures,General recommendations,Yes,Not available,24/03/2020
2587,Malaysia,MYS,11 Pahang districts,,Asia,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,Yes,Not available,24/03/2020
2588,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Arrest/Detention,24/03/2020
2590,Malaysia,MYS,Sarawak,,Asia,Introduction / extension of measures,Movement restrictions,Curfews,Yes,Arrest/Detention,24/03/2020
2591,Malaysia,MYS,Kuching,,Asia,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,Not available,24/03/2020
2585,Malaysia,MYS,,,Asia,Introduction / extension of measures,Lockdown,Partial lockdown,No,Arrest/Detention,25/03/2020
2586,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Curfews,No,Legal action,25/03/2020
2589,Malaysia,MYS,,,Asia,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,25/03/2020
2584,Malaysia,MYS,,,Asia,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,26/03/2020
2582,Malaysia,MYS,Kampung Datuk Ibrahim Majid and Bandar Baharu Datuk Ibrahim Majid,,Asia,Introduction / extension of measures,Lockdown,Full lockdown,Yes,Not available,27/03/2020
2583,Malaysia,MYS,Kampung Datuk Ibrahim Majid and Bandar Baharu Datuk Ibrahim Majid,,Asia,Introduction / extension of measures,Movement restrictions,Surveillance and monitoring,Yes,Not available,27/03/2020
3482,Malaysia,MYS,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,27/03/2020
3483,Malaysia,MYS,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,27/03/2020
3484,Malaysia,MYS,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,27/03/2020
3485,Malaysia,MYS,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,27/03/2020
3486,Malaysia,MYS,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,27/03/2020
3487,Malaysia,MYS,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,27/03/2020
3488,Malaysia,MYS,,,Asia,Introduction / extension of measures,Public health measures,Awareness campaigns,Yes,Not applicable,27/03/2020
3489,Malaysia,MYS,Kuala Lumpur,,Asia,Introduction / extension of measures,Movement restrictions,Surveillance and monitoring,No,Other (add in comments),28/03/2020
3490,Malaysia,MYS, Batu 21 until Batu 24 in Sungai Lui in Selangor,,Asia,Introduction / extension of measures,Lockdown,Full lockdown,Yes,Arrest/Detention,29/03/2020
3495,Malaysia,MYS,"Selangor, Negri Sembilan, Melaka and Terengganu",,Asia,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,Not applicable,29/03/2020
3493,Malaysia,MYS,,,Asia,Introduction / extension of measures,Lockdown,Full lockdown,Yes,Arrest/Detention,31/03/2020
3491,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Curfews,Yes,Not available,01/04/2020
3492,Malaysia,MYS,,,Asia,Introduction / extension of measures,Lockdown,Partial lockdown,No,Arrest/Detention,01/04/2020
3496,Malaysia,MYS,,,Asia,Introduction / extension of measures,Public health measures,Awareness campaigns,Yes,Not applicable,01/04/2020
3497,Malaysia,MYS,,,Asia,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,Not applicable,02/04/2020
3494,Malaysia,MYS,,,Asia,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not available,03/04/2020
1923,Maldives,MDV,,,Asia,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,,08/03/2020
1918,Maldives,MDV,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,,12/03/2020
1920,Maldives,MDV,Great Male Region,,Asia,Introduction / extension of measures,Social distancing,Public services closure,No,,13/03/2020
1921,Maldives,MDV,,,Asia,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,13/03/2020
1917,Maldives,MDV,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,No,,14/03/2020
647,Maldives,MDV,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,,15/03/2020
651,Maldives,MDV,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,No,,16/03/2020
652,Maldives,MDV,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure,No,,16/03/2020
653,Maldives,MDV,,,Asia,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,16/03/2020
654,Maldives,MDV,,,Asia,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,,16/03/2020
1919,Maldives,MDV,,,Asia,Introduction / extension of measures,Social distancing,Public services closure,Yes,,17/03/2020
2914,Maldives,MDV,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,,20/03/2020
1916,Maldives,MDV,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,,21/03/2020
1922,Maldives,MDV,,,Asia,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,,22/03/2020
2912,Maldives,MDV,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,,25/03/2020
2913,Maldives,MDV,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,No,,25/03/2020
2911,Maldives,MDV,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,No,,27/03/2020
3480,Maldives,MDV,,,Asia,Introduction / extension of measures,Social distancing,Public services closure,No,,31/03/2020
1924,Maldives,MDV,,,Asia,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,,
4293,Mali,MLI,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,04/01/2020
233,Mali,MLI,,,Africa,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,Not applicable,11/03/2020
234,Mali,MLI,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,11/03/2020
235,Mali,MLI,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,11/03/2020
